desger_id;uge_id;dtini_verif;tpestoper_id;panocr_id;ogresdes_id;valdisp
132135;ALUXG-0UG6;01/02/2002 00:00;LIG;NOR;;527
132137;ALUXG-0UG6;08/02/2002 02:29;DCO;NOR;;527
132139;ALUXG-0UG6;08/02/2002 15:53;LIG;NOR;;527
132141;ALUXG-0UG6;20/02/2002 09:55;DCO;NOR;;527
132143;ALUXG-0UG6;22/02/2002 09:29;LIG;NOR;;527
132145;ALUXG-0UG6;23/02/2002 05:55;DAU;;GGE;0
132147;ALUXG-0UG6;24/02/2002 08:51;DCO;NOR;;527
132149;ALUXG-0UG6;24/02/2002 13:35;LIG;NOR;;527
132151;ALUXG-0UG6;27/02/2002 09:31;DPR;;GUM;0
132153;ALUXG-0UG6;27/02/2002 20:08;DCO;NOR;;527
132155;ALUXG-0UG6;28/02/2002 13:24;DPR;;GGE;0
132157;ALUXG-0UG6;28/02/2002 20:40;DCO;NOR;;527
142434;ALUXG-0UG6;01/03/2002 00:00;DCO;NOR;;527
142435;ALUXG-0UG6;12/03/2002 07:50;LIG;NOR;;527
142436;ALUXG-0UG6;12/03/2002 07:58;DAU;;GTR;0
142437;ALUXG-0UG6;12/03/2002 14:12;DCO;NOR;;527
142438;ALUXG-0UG6;12/03/2002 14:58;LIG;NOR;;527
142439;ALUXG-0UG6;12/03/2002 17:02;DUR;;GUM;0
142440;ALUXG-0UG6;15/03/2002 23:10;DCO;NOR;;527
142441;ALUXG-0UG6;21/03/2002 08:37;DPR;;GUM;0
142442;ALUXG-0UG6;21/03/2002 11:52;DCO;NOR;;527
142443;ALUXG-0UG6;22/03/2002 06:32;LIG;NOR;;527
142444;ALUXG-0UG6;23/03/2002 01:50;DCO;NOR;;527
142445;ALUXG-0UG6;26/03/2002 10:04;LIG;NOR;;527
153513;ALUXG-0UG6;01/04/2002 00:00;DCO;NOR;;527
153514;ALUXG-0UG6;09/04/2002 08:03;DPR;;GOT;0
153515;ALUXG-0UG6;09/04/2002 17:59;LIG;NOR;;527
153516;ALUXG-0UG6;11/04/2002 13:08;DPR;;GGE;0
153517;ALUXG-0UG6;11/04/2002 14:56;LIG;NOR;GGE;527
153518;ALUXG-0UG6;18/04/2002 07:26;DPR;;GOT;0
153519;ALUXG-0UG6;18/04/2002 13:22;LIG;NOR;;527
157903;ALUXG-0UG6;01/05/2002 00:00;DCO;NOR;;527
162721;ALUXG-0UG6;01/06/2002 00:00;DCO;NOR;;527
162722;ALUXG-0UG6;11/06/2002 07:13;DPR;;GOT;0
162723;ALUXG-0UG6;11/06/2002 17:32;LIG;NOR;;527
178012;ALUXG-0UG6;01/07/2002 00:00;LIG;NOR;;527
183586;ALUXG-0UG6;01/08/2002 00:00;LIG;NOR;;527
190305;ALUXG-0UG6;01/09/2002 00:00;LIG;NOR;;527
190306;ALUXG-0UG6;25/09/2002 12:15;DPR;;GOT;0
190307;ALUXG-0UG6;25/09/2002 13:36;LIG;NOR;;527
199046;ALUXG-0UG6;01/10/2002 00:00;LIG;NOR;;527
206208;ALUXG-0UG6;01/11/2002 00:00;LIG;NOR;;527
206209;ALUXG-0UG6;01/11/2002 05:26;DPR;;GOT;0
206210;ALUXG-0UG6;01/11/2002 17:31;LIG;NOR;;527
213473;ALUXG-0UG6;01/12/2002 00:00;LIG;NOR;;527
219097;ALUXG-0UG6;01/01/2003 00:00;LIG;NOR;;527
225860;ALUXG-0UG6;01/02/2003 00:00;LIG;NOR;;527
225861;ALUXG-0UG6;04/02/2003 07:55;DPR;;GOT;0
225862;ALUXG-0UG6;04/02/2003 15:14;LIG;NOR;;527
237239;ALUXG-0UG6;01/03/2003 00:00;LIG;NOR;;527
241302;ALUXG-0UG6;01/04/2003 00:00;LIG;NOR;;527
251980;ALUXG-0UG6;01/05/2003 00:00;LIG;NOR;;527
251981;ALUXG-0UG6;08/05/2003 09:42;DPR;;GOT;0
251982;ALUXG-0UG6;08/05/2003 11:38;LIG;NOR;;527
259392;ALUXG-0UG6;01/06/2003 00:00;LIG;NOR;;527
259393;ALUXG-0UG6;17/06/2003 05:38;DPR;;GOT;0
259394;ALUXG-0UG6;17/06/2003 14:43;LIG;NOR;;527
273936;ALUXG-0UG6;01/07/2003 00:00;LIG;NOR;;527
276272;ALUXG-0UG6;01/08/2003 00:00;LIG;NOR;;527
276273;ALUXG-0UG6;19/08/2003 08:11;DPR;;GOT;0
276274;ALUXG-0UG6;26/08/2003 15:16;DCO;NOR;;527
276275;ALUXG-0UG6;29/08/2003 10:39;LIG;NOR;;527
276276;ALUXG-0UG6;30/08/2003 15:48;DCO;NOR;;527
276277;ALUXG-0UG6;31/08/2003 17:32;LIG;NOR;;527
286167;ALUXG-0UG6;01/09/2003 00:00;LIG;NOR;;527
298374;ALUXG-0UG6;01/10/2003 00:00;LIG;NOR;;527
403730;ALUXG-0UG6;01/11/2003 00:00;LIG;NOR;;527
442412;ALUXG-0UG6;01/12/2003 00:00;LIG;NOR;;527
450671;ALUXG-0UG6;01/01/2004 00:00;LIG;NOR;;527
450672;ALUXG-0UG6;07/01/2004 10:30;DCO;NOR;;527
450673;ALUXG-0UG6;08/01/2004 08:48;DPR;;GOT;0
450674;ALUXG-0UG6;08/01/2004 17:11;DCO;NOR;;527
450675;ALUXG-0UG6;08/01/2004 17:40;LIG;NOR;;527
450676;ALUXG-0UG6;21/01/2004 18:22;DCO;NOR;;527
450677;ALUXG-0UG6;27/01/2004 12:04;LIG;NOR;;527
452334;ALUXG-0UG6;01/02/2004 00:00;LIG;NOR;;527
462905;ALUXG-0UG6;01/03/2004 00:00;LIG;NOR;;527
469296;ALUXG-0UG6;01/04/2004 00:00;LIG;NOR;;527
479176;ALUXG-0UG6;01/05/2004 00:00;LIG;NOR;;527
479177;ALUXG-0UG6;12/05/2004 01:11;DCO;NOR;;527
479178;ALUXG-0UG6;12/05/2004 07:47;DPA;;GIS;0
479179;ALUXG-0UG6;12/05/2004 10:45;LIG;RPR;GGE;52
479180;ALUXG-0UG6;12/05/2004 13:25;DPA;;GIS;0
479181;ALUXG-0UG6;12/05/2004 15:00;LIG;NOR;;527
486596;ALUXG-0UG6;01/06/2004 00:00;LIG;NOR;;527
501645;ALUXG-0UG6;01/07/2004 00:00;LIG;NOR;;527
501646;ALUXG-0UG6;05/07/2004 01:59;DCO;NOR;;527
501647;ALUXG-0UG6;05/07/2004 07:50;DPR;;GGE;0
501648;ALUXG-0UG6;23/07/2004 10:22;DCO;NOR;;527
501649;ALUXG-0UG6;23/07/2004 17:25;LIG;NOR;;527
502861;ALUXG-0UG6;01/08/2004 00:00;LIG;NOR;;527
510561;ALUXG-0UG6;01/09/2004 00:00;LIG;NOR;;527
510562;ALUXG-0UG6;27/09/2004 10:37;DAU;;GAC;0
510563;ALUXG-0UG6;27/09/2004 11:06;LIG;NOR;;527
519252;ALUXG-0UG6;01/10/2004 00:00;LIG;NOR;;527
519253;ALUXG-0UG6;22/10/2004 15:56;DUR;;GOT;0
519254;ALUXG-0UG6;22/10/2004 17:41;DCO;NOR;;527
519255;ALUXG-0UG6;22/10/2004 17:52;LIG;NOR;;527
519256;ALUXG-0UG6;23/10/2004 13:18;DAU;;GGE;0
519257;ALUXG-0UG6;23/10/2004 19:14;DCO;NOR;;527
519258;ALUXG-0UG6;23/10/2004 22:18;LIG;NOR;;527
535695;ALUXG-0UG6;01/11/2004 00:00;LIG;NOR;;527
535696;ALUXG-0UG6;11/11/2004 10:11;DPR;;GAC;0
535697;ALUXG-0UG6;11/11/2004 12:42;LIG;NOR;;527
547303;ALUXG-0UG6;01/12/2004 00:00;LIG;NOR;;527
558979;ALUXG-0UG6;01/01/2005 00:00;LIG;NOR;;527
558980;ALUXG-0UG6;27/01/2005 07:13;DPR;;GGE;0
558981;ALUXG-0UG6;27/01/2005 12:40;LIG;NOR;;527
567652;ALUXG-0UG6;01/02/2005 00:00;LIG;NOR;;527
581340;ALUXG-0UG6;01/03/2005 00:00;LIG;NOR;;527
581341;ALUXG-0UG6;07/03/2005 08:45;DPR;;GGE;0
581342;ALUXG-0UG6;10/03/2005 16:48;LIG;RPR;GTR;52
581343;ALUXG-0UG6;10/03/2005 17:44;LIG;NOR;;527
595183;ALUXG-0UG6;01/04/2005 00:00;LIG;NOR;;527
611471;ALUXG-0UG6;01/05/2005 00:00;LIG;NOR;;527
631963;ALUXG-0UG6;01/06/2005 00:00;LIG;NOR;;527
648540;ALUXG-0UG6;01/07/2005 00:00;LIG;NOR;;527
648541;ALUXG-0UG6;22/07/2005 02:28;DCO;NOR;;527
648542;ALUXG-0UG6;22/07/2005 08:34;DPR;;GTR;0
648543;ALUXG-0UG6;22/07/2005 13:41;LIG;NOR;;527
671443;ALUXG-0UG6;01/08/2005 00:00;LIG;NOR;;527
685084;ALUXG-0UG6;01/09/2005 00:00;LIG;NOR;;527
706296;ALUXG-0UG6;01/10/2005 00:00;LIG;NOR;;527
706297;ALUXG-0UG6;18/10/2005 23:55;DAU;;GGE;0
706298;ALUXG-0UG6;19/10/2005 15:17;DCO;NOR;;527
706299;ALUXG-0UG6;19/10/2005 16:10;LIG;NOR;;527
706300;ALUXG-0UG6;27/10/2005 15:02;DPR;;GGE;0
706301;ALUXG-0UG6;27/10/2005 16:44;LIG;RPR;GGE;52
706302;ALUXG-0UG6;27/10/2005 16:53;LIG;NOR;;527
714426;ALUXG-0UG6;01/11/2005 00:00;LIG;NOR;;527
738355;ALUXG-0UG6;01/12/2005 00:00;LIG;NOR;;527
738356;ALUXG-0UG6;18/12/2005 08:11;DPA;;GOT;0
738357;ALUXG-0UG6;18/12/2005 09:55;DCO;NOR;;527
738358;ALUXG-0UG6;18/12/2005 10:32;LIG;NOR;;527
758929;ALUXG-0UG6;01/01/2006 00:00;LIG;NOR;;527
758930;ALUXG-0UG6;14/01/2006 11:45;DPR;;GTR;0
758931;ALUXG-0UG6;14/01/2006 13:01;LIG;NOR;;527
771391;ALUXG-0UG6;01/02/2006 00:00;LIG;NOR;;527
785621;ALUXG-0UG6;01/03/2006 00:00;LIG;NOR;;527
785622;ALUXG-0UG6;14/03/2006 01:39;DCO;NOR;;527
785623;ALUXG-0UG6;14/03/2006 07:53;DUR;;GGE;0
785624;ALUXG-0UG6;14/03/2006 15:46;DCO;NOR;;527
785625;ALUXG-0UG6;14/03/2006 16:01;LIG;NOR;;527
808870;ALUXG-0UG6;01/04/2006 00:00;LIG;NOR;;527
808871;ALUXG-0UG6;04/04/2006 01:09;DCO;NOR;;527
808872;ALUXG-0UG6;04/04/2006 05:24;DPR;;GOT;0
808873;ALUXG-0UG6;08/04/2006 00:19;DCO;NOR;;527
808874;ALUXG-0UG6;09/04/2006 17:43;LIG;NOR;;527
808875;ALUXG-0UG6;09/04/2006 22:39;DCO;NOR;;527
808876;ALUXG-0UG6;10/04/2006 13:44;DUR;;GOT;0
808877;ALUXG-0UG6;10/04/2006 16:39;LIG;NOR;;527
808878;ALUXG-0UG6;10/04/2006 23:14;DCO;NOR;;527
808879;ALUXG-0UG6;11/04/2006 08:03;DPR;;GOT;0
808880;ALUXG-0UG6;11/04/2006 10:46;LIG;NOR;;527
808881;ALUXG-0UG6;20/04/2006 07:44;DPR;;GOU;0
808882;ALUXG-0UG6;20/04/2006 11:36;LIG;NOR;;527
824671;ALUXG-0UG6;01/05/2006 00:00;LIG;NOR;;527
846254;ALUXG-0UG6;01/06/2006 00:00;LIG;NOR;;527
865955;ALUXG-0UG6;01/07/2006 00:00;LIG;NOR;;527
865956;ALUXG-0UG6;02/07/2006 10:25;DCO;NOR;;527
865957;ALUXG-0UG6;02/07/2006 12:08;DEM;;GAC;0
865958;ALUXG-0UG6;02/07/2006 17:35;DCO;NOR;;527
865959;ALUXG-0UG6;02/07/2006 17:55;LIG;NOR;;527
889181;ALUXG-0UG6;01/08/2006 00:00;LIG;NOR;;527
901892;ALUXG-0UG6;01/09/2006 00:00;LIG;NOR;;527
930681;ALUXG-0UG6;01/10/2006 00:00;LIG;NOR;;527
930682;ALUXG-0UG6;22/10/2006 07:14;DPR;;GGE;0
930683;ALUXG-0UG6;22/10/2006 17:37;LIG;NOR;;527
930684;ALUXG-0UG6;24/10/2006 00:20;DUR;;GOT;0
930685;ALUXG-0UG6;24/10/2006 17:30;LIG;NOR;;527
949462;ALUXG-0UG6;01/11/2006 00:00;LIG;NOR;;527
949463;ALUXG-0UG6;19/11/2006 06:12;DCO;NOR;;527
949464;ALUXG-0UG6;19/11/2006 07:15;LIG;NOR;;527
962332;ALUXG-0UG6;01/12/2006 00:00;LIG;NOR;;527
980083;ALUXG-0UG6;01/01/2007 00:00;LIG;NOR;;527
980084;ALUXG-0UG6;07/01/2007 12:09;DCO;NOR;;527
980085;ALUXG-0UG6;07/01/2007 12:50;LIG;NOR;;527
989221;ALUXG-0UG6;01/02/2007 00:00;LIG;NOR;;527
1010280;ALUXG-0UG6;01/03/2007 00:00;LIG;NOR;;527
1020830;ALUXG-0UG6;01/04/2007 00:00;LIG;NOR;;527
1035632;ALUXG-0UG6;01/05/2007 00:00;LIG;NOR;;527
1035633;ALUXG-0UG6;18/05/2007 00:36;DCO;NOR;;527
1035634;ALUXG-0UG6;18/05/2007 07:26;DPR;;GGE;0
1035635;ALUXG-0UG6;18/05/2007 15:17;DCO;NOR;;527
1035636;ALUXG-0UG6;18/05/2007 15:39;LIG;NOR;;527
1056162;ALUXG-0UG6;01/06/2007 00:00;LIG;NOR;;527
1056163;ALUXG-0UG6;16/06/2007 23:19;DEM;;GOT;0
1056164;ALUXG-0UG6;17/06/2007 20:48;DCO;NOR;;527
1056165;ALUXG-0UG6;17/06/2007 22:21;LIG;NOR;;527
1056166;ALUXG-0UG6;20/06/2007 16:38;DUR;;GAC;0
1056167;ALUXG-0UG6;20/06/2007 21:16;DCO;NOR;;527
1056168;ALUXG-0UG6;20/06/2007 23:17;LIG;NOR;;527
1056169;ALUXG-0UG6;27/06/2007 06:40;DPR;;GAC;0
1056170;ALUXG-0UG6;27/06/2007 08:21;DCO;NOR;;527
1056171;ALUXG-0UG6;27/06/2007 08:38;LIG;NOR;;527
1064373;ALUXG-0UG6;01/07/2007 00:00;LIG;NOR;;527
1081851;ALUXG-0UG6;01/08/2007 00:00;LIG;NOR;;527
1104226;ALUXG-0UG6;01/09/2007 00:00;LIG;NOR;;527
1120640;ALUXG-0UG6;01/10/2007 00:00;LIG;NOR;;527
1120641;ALUXG-0UG6;28/10/2007 08:49;DPR;;GTR;0
1120642;ALUXG-0UG6;28/10/2007 10:28;DCO;NOR;;527
1120643;ALUXG-0UG6;28/10/2007 10:35;LIG;NOR;;527
1136363;ALUXG-0UG6;01/11/2007 00:00;LIG;NOR;;527
1151334;ALUXG-0UG6;01/12/2007 00:00;LIG;NOR;;527
1151335;ALUXG-0UG6;18/12/2007 06:15;DCO;NOR;;527
1151336;ALUXG-0UG6;18/12/2007 08:59;DPR;;GGE;0
1151337;ALUXG-0UG6;18/12/2007 18:20;LIG;NOR;;527
1171279;ALUXG-0UG6;01/01/2008 00:00;LIG;NOR;;527
1171280;ALUXG-0UG6;08/01/2008 03:32;DCO;NOR;;527
1171281;ALUXG-0UG6;08/01/2008 08:02;DPR;;GTR;0
1171282;ALUXG-0UG6;09/01/2008 18:37;DUR;;GTR;0
1171283;ALUXG-0UG6;09/01/2008 23:38;LIG;NOR;;527
1171284;ALUXG-0UG6;10/01/2008 07:23;DUR;;GTR;0
1171285;ALUXG-0UG6;10/01/2008 23:41;LIG;NOR;;527
1186897;ALUXG-0UG6;01/02/2008 00:00;LIG;NOR;;527
1186898;ALUXG-0UG6;27/02/2008 04:48;DCO;NOR;;527
1186899;ALUXG-0UG6;28/02/2008 07:56;LIG;NOR;;527
1186900;ALUXG-0UG6;29/02/2008 10:31;DCO;NOR;;527
1186901;ALUXG-0UG6;29/02/2008 12:04;LIG;NOR;;527
1186902;ALUXG-0UG6;29/02/2008 15:11;DCO;NOR;;527
1209144;ALUXG-0UG6;01/03/2008 00:00;DCO;NOR;;527
1209145;ALUXG-0UG6;01/03/2008 07:37;LIG;NOR;;527
1209146;ALUXG-0UG6;14/03/2008 13:59;DCO;NOR;;527
1209147;ALUXG-0UG6;15/03/2008 07:55;LIG;NOR;;527
1209148;ALUXG-0UG6;15/03/2008 09:07;DCO;NOR;;527
1209149;ALUXG-0UG6;19/03/2008 08:03;LIG;NOR;;527
1230912;ALUXG-0UG6;01/04/2008 00:00;LIG;NOR;;527
1230913;ALUXG-0UG6;09/04/2008 20:04;DAU;;GTR;0
1240739;ALUXG-0UG6;01/05/2008 00:00;DAU;;GTR;0
1240740;ALUXG-0UG6;17/05/2008 10:34;LIG;RPR;GTR;53
1240741;ALUXG-0UG6;17/05/2008 12:06;LIG;NOR;;527
1259388;ALUXG-0UG6;01/06/2008 00:00;LIG;NOR;;527
1285803;ALUXG-0UG6;01/07/2008 00:00;LIG;NOR;;527
1285804;ALUXG-0UG6;06/07/2008 01:23;DCO;NOR;;527
1285805;ALUXG-0UG6;07/07/2008 09:12;LIG;NOR;;527
1285806;ALUXG-0UG6;08/07/2008 02:23;DCO;NOR;;527
1285807;ALUXG-0UG6;08/07/2008 17:11;LIG;NOR;;527
1285808;ALUXG-0UG6;09/07/2008 00:12;DCO;NOR;;527
1285809;ALUXG-0UG6;09/07/2008 07:53;DPR;;GTR;0
1285810;ALUXG-0UG6;12/07/2008 07:05;DCA;;GAG;0
1285811;ALUXG-0UG6;12/07/2008 07:37;LIG;TST;;527
1285812;ALUXG-0UG6;12/07/2008 08:03;LIG;NOT;;527
1285813;ALUXG-0UG6;12/07/2008 12:03;LIG;NOR;;527
1285814;ALUXG-0UG6;13/07/2008 00:27;DCO;NOR;;527
1285815;ALUXG-0UG6;14/07/2008 15:13;LIG;NOR;;527
1285816;ALUXG-0UG6;22/07/2008 13:48;LIG;RPR;GIS;310
1285817;ALUXG-0UG6;22/07/2008 16:21;LIG;NOR;;527
1285818;ALUXG-0UG6;23/07/2008 08:48;LIG;RPR;GIS;310
1285819;ALUXG-0UG6;23/07/2008 11:27;LIG;NOR;;527
1285820;ALUXG-0UG6;26/07/2008 03:35;DCO;NOR;;527
1285821;ALUXG-0UG6;26/07/2008 09:14;LIG;NOR;;527
1285822;ALUXG-0UG6;27/07/2008 23:18;DCO;NOR;;527
1285823;ALUXG-0UG6;28/07/2008 09:53;LIG;NOR;;527
1304505;ALUXG-0UG6;01/08/2008 00:00;LIG;NOR;;527
1338424;ALUXG-0UG6;01/09/2008 00:00;LIG;NOR;;527
1338425;ALUXG-0UG6;09/09/2008 07:54;DPR;;GGE;0
1338426;ALUXG-0UG6;09/09/2008 17:05;LIG;NOR;;527
1338427;ALUXG-0UG6;09/09/2008 17:48;LIG;NOT;;527
1338428;ALUXG-0UG6;09/09/2008 21:48;LIG;NOR;;527
1357892;ALUXG-0UG6;01/10/2008 00:00;LIG;NOR;;527
1380663;ALUXG-0UG6;01/11/2008 00:00;LIG;NOR;;527
1401828;ALUXG-0UG6;01/12/2008 00:00;LIG;NOR;;527
1401829;ALUXG-0UG6;17/12/2008 08:57;DPR;;GGE;0
1401830;ALUXG-0UG6;17/12/2008 15:00;DCA;;GAG;0
1401831;ALUXG-0UG6;17/12/2008 15:11;LIG;NOR;;527
1417266;ALUXG-0UG6;01/01/2009 00:00;LIG;NOR;;527
1441015;ALUXG-0UG6;01/02/2009 00:00;LIG;NOR;;527
1472967;ALUXG-0UG6;01/03/2009 00:00;LIG;NOR;;527
1497025;ALUXG-0UG6;01/04/2009 00:00;LIG;NOR;;527
1497026;ALUXG-0UG6;26/04/2009 09:53;DCO;NOR;;527
1497027;ALUXG-0UG6;27/04/2009 18:04;LIG;NOR;;527
1516953;ALUXG-0UG6;01/05/2009 00:00;LIG;NOR;;527
1540507;ALUXG-0UG6;01/06/2009 00:00;LIG;NOR;;527
1560891;ALUXG-0UG6;01/07/2009 00:00;LIG;NOR;;527
1560892;ALUXG-0UG6;16/07/2009 07:17;DPR;;GGE;0
1560893;ALUXG-0UG6;16/07/2009 17:48;DCO;NOR;;527
1560894;ALUXG-0UG6;16/07/2009 22:30;LIG;NOR;;527
1577397;ALUXG-0UG6;01/08/2009 00:00;LIG;NOR;;527
1593367;ALUXG-0UG6;01/09/2009 00:00;LIG;NOR;;527
1593368;ALUXG-0UG6;07/09/2009 08:13;DCO;NOR;;527
1593369;ALUXG-0UG6;08/09/2009 07:43;LIG;NOR;;527
1601953;ALUXG-0UG6;01/10/2009 00:00;LIG;NOR;;527
1606968;ALUXG-0UG6;01/11/2009 00:00;LIG;NOR;;527
1617554;ALUXG-0UG6;01/12/2009 00:00;LIG;NOR;;527
1618541;ALUXG-0UG6;06/12/2009 22:08;DCO;NOR;;527
1620133;ALUXG-0UG6;07/12/2009 07:02;LIG;NOR;;527
1626714;ALUXG-0UG6;01/01/2010 00:00;LIG;NOR;;527
1635750;ALUXG-0UG6;01/02/2010 00:00;LIG;NOR;;527
1645920;ALUXG-0UG6;28/02/2010 08:42;DPR;;GIM;0
1645921;ALUXG-0UG6;28/02/2010 10:04;DCO;NOR;;527
1645922;ALUXG-0UG6;28/02/2010 17:05;LIG;NOR;;527
1646748;ALUXG-0UG6;01/03/2010 00:00;LIG;NOR;;527
1646749;ALUXG-0UG6;01/03/2010 07:52;DPR;;GGE;0
1652099;ALUXG-0UG6;17/03/2010 14:54;DCA;;GAG;0
1652100;ALUXG-0UG6;17/03/2010 15:25;LIG;NOR;;527
1657402;ALUXG-0UG6;01/04/2010 00:00;LIG;NOR;;527
1664214;ALUXG-0UG6;23/04/2010 22:28;DCO;NOR;;527
1664215;ALUXG-0UG6;24/04/2010 08:30;DPR;;GIS;0
1664216;ALUXG-0UG6;24/04/2010 09:52;DCO;NOR;;527
1665018;ALUXG-0UG6;26/04/2010 07:49;LIG;NOR;;527
1666525;ALUXG-0UG6;01/05/2010 00:00;LIG;NOR;;527
1669260;ALUXG-0UG6;09/05/2010 05:00;DCO;NOR;;527
1669903;ALUXG-0UG6;10/05/2010 10:19;LIG;NOR;;527
1669904;ALUXG-0UG6;10/05/2010 22:13;DCO;NOR;;527
1670109;ALUXG-0UG6;11/05/2010 10:26;LIG;NOR;;527
1670110;ALUXG-0UG6;11/05/2010 23:06;DCO;NOR;;527
1670292;ALUXG-0UG6;12/05/2010 16:23;LIG;NOR;;527
1676154;ALUXG-0UG6;01/06/2010 00:00;LIG;NOR;;527
1681432;ALUXG-0UG6;16/06/2010 18:06;DCO;NOR;;527
1681715;ALUXG-0UG6;17/06/2010 07:45;DPR;;GAC;0
1682236;ALUXG-0UG6;18/06/2010 15:52;DCO;NOR;;527
1682237;ALUXG-0UG6;18/06/2010 17:38;LIG;NOR;;527
1682238;ALUXG-0UG6;20/06/2010 02:51;DCO;NOR;;527
1684333;ALUXG-0UG6;26/06/2010 17:10;LIG;NOR;;527
1686113;ALUXG-0UG6;01/07/2010 00:00;LIG;NOR;;527
1693614;ALUXG-0UG6;27/07/2010 23:49;DCO;NOR;;527
1694186;ALUXG-0UG6;28/07/2010 08:07;LIG;NOR;;527
1695848;ALUXG-0UG6;01/08/2010 00:00;LIG;NOR;;527
1697874;ALUXG-0UG6;07/08/2010 22:25;DCO;NOR;;527
1697875;ALUXG-0UG6;08/08/2010 17:40;LIG;NOR;;527
1706748;ALUXG-0UG6;01/09/2010 00:00;LIG;NOR;;527
1708795;ALUXG-0UG6;05/09/2010 04:26;DCO;NOR;;527
1708796;ALUXG-0UG6;06/09/2010 09:27;LIG;NOR;;527
1717818;ALUXG-0UG6;01/10/2010 00:00;LIG;NOR;;527
1723741;ALUXG-0UG6;17/10/2010 02:22;DCO;NOR;;527
1723742;ALUXG-0UG6;17/10/2010 07:22;DPR;;GGE;0
1723743;ALUXG-0UG6;17/10/2010 13:26;DCA;;GAG;0
1723744;ALUXG-0UG6;17/10/2010 13:50;LIG;RPR;GGE;520
1723745;ALUXG-0UG6;17/10/2010 14:32;DCA;;GTR;0
1723746;ALUXG-0UG6;17/10/2010 17:31;LIG;NOR;;527
1723747;ALUXG-0UG6;17/10/2010 22:30;DCO;NOR;;527
1734511;ALUXG-0UG6;01/11/2010 00:00;LIG;NOR;;527
1734512;ALUXG-0UG6;13/11/2010 23:52;DCO;NOR;;527
1735322;ALUXG-0UG6;16/11/2010 08:54;LIG;NOR;;527
1735323;ALUXG-0UG6;16/11/2010 23:56;DCO;NOR;;527
1735751;ALUXG-0UG6;17/11/2010 10:58;LIG;NOR;;527
1740871;ALUXG-0UG6;01/12/2010 00:00;LIG;NOR;;527
1751981;ALUXG-0UG6;01/01/2011 00:00;LIG;NOR;;527
1751982;ALUXG-0UG6;02/01/2011 10:04;DCO;NOR;;527
1753474;ALUXG-0UG6;03/01/2011 09:39;LIG;NOR;;527
1762374;ALUXG-0UG6;30/01/2011 15:36;DCO;NOR;;527
1762375;ALUXG-0UG6;30/01/2011 18:32;LIG;NOR;;527
1763671;ALUXG-0UG6;01/02/2011 00:00;LIG;NOR;;527
1765838;ALUXG-0UG6;04/02/2011 00:21;DAU;;GRB;0
1765839;ALUXG-0UG6;04/02/2011 02:07;LIG;NOR;;527
1765840;ALUXG-0UG6;04/02/2011 02:45;DAU;;GRB;0
1765841;ALUXG-0UG6;04/02/2011 03:09;LIG;NOR;;527
1766378;ALUXG-0UG6;06/02/2011 06:24;DCO;NOR;;527
1766379;ALUXG-0UG6;06/02/2011 18:52;LIG;NOR;;527
1770550;ALUXG-0UG6;20/02/2011 10:27;DCO;NOR;;527
1770551;ALUXG-0UG6;20/02/2011 10:46;LIG;NOR;;527
1772943;ALUXG-0UG6;26/02/2011 07:11;DCO;NOR;;527
1772944;ALUXG-0UG6;26/02/2011 14:14;LIG;NOR;;527
1773984;ALUXG-0UG6;01/03/2011 00:00;LIG;NOR;;527
1782542;ALUXG-0UG6;27/03/2011 08:38;DCO;NOR;;527
1782882;ALUXG-0UG6;28/03/2011 07:39;LIG;NOR;;527
1785720;ALUXG-0UG6;01/04/2011 00:00;LIG;NOR;;527
1793953;ALUXG-0UG6;01/05/2011 00:00;LIG;NOR;;527
1804754;ALUXG-0UG6;01/06/2011 00:00;LIG;NOR;;527
1804755;ALUXG-0UG6;01/06/2011 07:22;DPR;;GGE;0
1804756;ALUXG-0UG6;01/06/2011 11:43;DCO;TST;;527
1804757;ALUXG-0UG6;01/06/2011 11:54;LIG;NOR;;527
1816633;ALUXG-0UG6;01/07/2011 00:00;LIG;NOR;;527
1819021;ALUXG-0UG6;10/07/2011 12:52;DCO;NOR;;527
1819022;ALUXG-0UG6;10/07/2011 17:08;LIG;NOR;;527
1825693;ALUXG-0UG6;01/08/2011 00:00;LIG;NOR;;527
1836458;ALUXG-0UG6;01/09/2011 00:00;LIG;NOR;;527
1846763;ALUXG-0UG6;01/10/2011 00:00;LIG;NOR;;527
1858273;ALUXG-0UG6;01/11/2011 00:00;LIG;NOR;;527
1862228;ALUXG-0UG6;15/11/2011 08:25;DCO;NOR;;527
1862229;ALUXG-0UG6;15/11/2011 18:24;LIG;NOR;;527
1867030;ALUXG-0UG6;28/11/2011 03:53;DCO;NOR;;527
1867031;ALUXG-0UG6;28/11/2011 07:48;LIG;NOR;;527
1868455;ALUXG-0UG6;01/12/2011 00:00;LIG;NOR;;527
1874843;ALUXG-0UG6;18/12/2011 08:39;DPR;;GGE;0
1874844;ALUXG-0UG6;18/12/2011 13:29;DCO;TST;;527
1874845;ALUXG-0UG6;18/12/2011 13:58;LIG;TST;;527
1875404;ALUXG-0UG6;19/12/2011 12:46;LIG;NOR;;527
1879224;ALUXG-0UG6;01/01/2012 00:00;LIG;NOR;;527
1889055;ALUXG-0UG6;27/01/2012 05:40;DPR;;GTR;0
1889056;ALUXG-0UG6;27/01/2012 06:43;DCO;NOR;;527
